strategy_key,strategy_label,portfolio_model,portfolio_start_date,portfolio_end_date,initial_equity,ending_equity,total_portfolio_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,maximum_drawdown,max_drawdown_peak_date,max_drawdown_trough_date,max_drawdown_recovery_date,max_drawdown_duration_days,longest_time_under_water_days,ulcer_index,conditional_drawdown_at_risk_95,worst_daily_return,worst_weekly_return,worst_monthly_return,daily_expected_shortfall_95,daily_expected_shortfall_99,daily_return_skewness,daily_return_excess_kurtosis,average_gross_exposure,median_gross_exposure,maximum_gross_exposure,average_active_positions,maximum_active_positions,percent_days_in_cash,annual_turnover,total_transaction_cost
score_bo_l40_rm002_erp010__signal_3d_confirm__low20,Score BO L40 R20>=-0.02 ER20>=0.10 / Signal 3D confirm / Low20 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1506.6274265981924,0.5066274265981925,0.04516440380698694,0.12084660358688126,0.426718729286873,0.6019403953888729,0.135023702504787,-0.33449241110378913,2021-06-07,2023-04-26,,1886,1885,0.15256799329569104,-0.3093123895678132,-0.052053736780351745,-0.08286877154924466,-0.08610321274761557,-0.018842161123870427,-0.030062182646882363,0.26429312097078594,14.047513474054874,0.9668600246046407,0.9999999999999998,1.0,52.8349764252036,320,0.0021431633090441492,34.917553298937364,398.92555704030997
score_bo_l40_rp000_erp010__signal_3d_confirm__low20,Score BO L40 R20>=0.00 ER20>=0.10 / Signal 3D confirm / Low20 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1506.6274265981924,0.5066274265981925,0.04516440380698694,0.12084660358688126,0.426718729286873,0.6019403953888729,0.135023702504787,-0.33449241110378913,2021-06-07,2023-04-26,,1886,1885,0.15256799329569104,-0.3093123895678132,-0.052053736780351745,-0.08286877154924466,-0.08610321274761557,-0.018842161123870427,-0.030062182646882363,0.26429312097078594,14.047513474054874,0.9668600246046407,0.9999999999999998,1.0,52.8349764252036,320,0.0021431633090441492,34.917553298937364,398.92555704030997
score_bo_l10_rm002_erp010__first_signal__low10,Score BO L10 R20>=-0.02 ER20>=0.10 / First signal / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1272.4987179285051,0.2724987179285052,0.026312131445950238,0.09266902996324745,0.32732863867440565,0.4455116020101438,0.1284503035596159,-0.20484289033803915,2021-11-08,2022-10-14,2026-01-06,1520,1519,0.07821653124292839,-0.1619679120196708,-0.04975036417467937,-0.05548847090556208,-0.062150846008298344,-0.014611416514027054,-0.023057924519300124,-0.6030050612327458,5.343788111837462,0.9547311850279854,0.9925331221585291,1.0,129.533647663952,411,0.0,53.9804737504057,552.9079214297678
score_bo_l10_rp000_erp010__first_signal__low10,Score BO L10 R20>=0.00 ER20>=0.10 / First signal / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1272.4987179285051,0.2724987179285052,0.026312131445950238,0.09266902996324745,0.32732863867440565,0.4455116020101438,0.1284503035596159,-0.20484289033803915,2021-11-08,2022-10-14,2026-01-06,1520,1519,0.07821653124292839,-0.1619679120196708,-0.04975036417467937,-0.05548847090556208,-0.062150846008298344,-0.014611416514027054,-0.023057924519300124,-0.6030050612327458,5.343788111837462,0.9547311850279854,0.9925331221585291,1.0,129.533647663952,411,0.0,53.9804737504057,552.9079214297678
score_bo_l10_rm002_erp015__first_signal__low10,Score BO L10 R20>=-0.02 ER20>=0.15 / First signal / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1275.2424278934666,0.27524242789346665,0.026550397179807783,0.09228719058456337,0.3308112705116204,0.45174738432997114,0.12530570073932715,-0.21188499025308072,2021-11-08,2022-10-14,2026-01-27,1541,1540,0.08074215769654455,-0.17726791389845148,-0.049827743865164864,-0.05558838585006498,-0.06052197274531923,-0.014500437841287215,-0.022591427086722172,-0.5524166874550605,5.4368169969118565,0.9551834695474853,0.9930262465553068,1.0,121.06643806258037,403,0.0,53.57191110421181,558.0100382915273
score_bo_l10_rp000_erp015__first_signal__low10,Score BO L10 R20>=0.00 ER20>=0.15 / First signal / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1275.2424278934666,0.27524242789346665,0.026550397179807783,0.09228719058456337,0.3308112705116204,0.45174738432997114,0.12530570073932715,-0.21188499025308072,2021-11-08,2022-10-14,2026-01-27,1541,1540,0.08074215769654455,-0.17726791389845148,-0.049827743865164864,-0.05558838585006498,-0.06052197274531923,-0.014500437841287215,-0.022591427086722172,-0.5524166874550605,5.4368169969118565,0.9551834695474853,0.9930262465553068,1.0,121.06643806258037,403,0.0,53.57191110421181,558.0100382915273
score_bo_l10_rm002_erp005__first_signal__low10,Score BO L10 R20>=-0.02 ER20>=0.05 / First signal / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1219.3814089902226,0.21938140899022263,0.02160663633634452,0.09218032277182742,0.27860250907101985,0.3780254884292331,0.09716759094044596,-0.2223646395595753,2021-07-02,2022-10-14,2026-05-06,1769,1765,0.09055814372376315,-0.182641380652382,-0.049328783484753225,-0.05492166359927586,-0.061686974940541095,-0.014529996726394094,-0.022383730012721318,-0.5898608846531385,4.964035022584612,0.9541262413890861,0.9912549158047756,1.0,136.58465495070723,419,0.0,54.667886001956276,552.4564675079179
score_bo_l10_rp000_erp005__first_signal__low10,Score BO L10 R20>=0.00 ER20>=0.05 / First signal / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1219.3814089902226,0.21938140899022263,0.02160663633634452,0.09218032277182742,0.27860250907101985,0.3780254884292331,0.09716759094044596,-0.2223646395595753,2021-07-02,2022-10-14,2026-05-06,1769,1765,0.09055814372376315,-0.182641380652382,-0.049328783484753225,-0.05492166359927586,-0.061686974940541095,-0.014529996726394094,-0.022383730012721318,-0.5898608846531385,4.964035022584612,0.9541262413890861,0.9912549158047756,1.0,136.58465495070723,419,0.0,54.667886001956276,552.4564675079179
score_bo_l20_rp002_erp010__first_signal__low10,Score BO L20 R20>=0.02 ER20>=0.10 / First signal / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1625.5899856238107,0.6255899856238107,0.05376008690143985,0.13288440190153275,0.46142804962027584,0.6457319822397682,0.18208635111141913,-0.29524501190396146,2021-11-08,2022-10-14,2026-02-11,1556,1555,0.09184002851119186,-0.2307507216782996,-0.05254797518186238,-0.06619106309360168,-0.0823185316542614,-0.02033006273450484,-0.03201032183597819,-0.07521480011856149,6.288834342182399,0.9254748165290941,0.9999999999999996,1.0,85.28504072010287,361,0.02743249035576511,61.5303421266443,776.2543746863338
score_bo_l20_rp000_erp010__first_signal__low10,Score BO L20 R20>=0.00 ER20>=0.10 / First signal / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1374.6242184144367,0.3746242184144366,0.03488668920184268,0.09411128433067738,0.4123618266083203,0.5640580138441555,0.17774414685529125,-0.19627475682923812,2021-11-08,2022-10-14,2026-01-27,1541,1540,0.07095187065518742,-0.15740379725924733,-0.050178722685865984,-0.055857810618968995,-0.06008682055470116,-0.014766787123017412,-0.023308069052184063,-0.6111566474931255,5.08726008546955,0.9544511448944247,0.9945429160433671,1.0,109.90570081440205,401,0.0,53.823726463431605,592.7999175405403
score_bo_l20_rp002_erp005__first_signal__low10,Score BO L20 R20>=0.02 ER20>=0.05 / First signal / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1483.6129818806144,0.4836129818806143,0.04343189268936509,0.1360996475617322,0.38119677347810926,0.5281429014402884,0.12249295706351879,-0.35456644798642145,2021-11-08,2022-10-14,,1732,1731,0.13281571269280432,-0.29714905452828294,-0.05254797518186194,-0.06724059553650796,-0.15612102471622602,-0.021059458581591566,-0.03363880765438957,-0.16273462569050723,6.124070859927967,0.9334634743697234,0.9999999999999997,1.0,85.6408058294042,361,0.018859837119588514,62.216437185850026,755.7260776679996
score_bo_l20_rp002_erp015__first_signal__low10,Score BO L20 R20>=0.02 ER20>=0.15 / First signal / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1306.6866492939178,0.30668664929391776,0.02924886424350781,0.13020659499208673,0.28717694213315376,0.389863048474283,0.09133206188245331,-0.3202474973263151,2021-11-08,2023-10-11,,1732,1731,0.14863340600004005,-0.28872760247563906,-0.05254797518186227,-0.07061812004434431,-0.09538161133879064,-0.020600972660890005,-0.03254224798443515,-0.5028829814882209,3.989836966013002,0.9223677027905332,0.9999999999999996,1.0,83.32833261894557,360,0.030432918988426916,61.53255785315185,696.9444606862933
score_bo_l20_rm002_erp010__first_signal__low10,Score BO L20 R20>=-0.02 ER20>=0.10 / First signal / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1374.6242184144367,0.3746242184144366,0.03488668920184268,0.09411128433067738,0.4123618266083203,0.5640580138441555,0.17774414685529125,-0.19627475682923812,2021-11-08,2022-10-14,2026-01-27,1541,1540,0.07095187065518742,-0.15740379725924733,-0.050178722685865984,-0.055857810618968995,-0.06008682055470116,-0.014766787123017412,-0.023308069052184063,-0.6111566474931255,5.08726008546955,0.9544511448944247,0.9945429160433671,1.0,109.90570081440205,401,0.0,53.823726463431605,592.7999175405403
score_bo_l20_rp000_erp005__first_signal__low10,Score BO L20 R20>=0.00 ER20>=0.05 / First signal / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1360.908150841447,0.3609081508414469,0.03376880149285366,0.09379894178497465,0.4018672291023914,0.5499224106058174,0.1556640645414161,-0.2169338285771737,2021-11-08,2022-10-14,2026-05-06,1640,1639,0.08034686604827226,-0.17965055885850453,-0.04997056327601124,-0.05554603077186682,-0.06137071333242372,-0.014634203160876675,-0.02262693010883513,-0.5886451279796703,4.757783026293703,0.9541471210616049,0.9942484016168208,1.0,113.56065152164595,406,0.0,54.2176498650854,595.0003078924735
score_bo_l20_rp000_erp015__first_signal__low10,Score BO L20 R20>=0.00 ER20>=0.15 / First signal / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1308.0080402442636,0.30800804024426354,0.02936098940534082,0.09388818340446066,0.3559602283072653,0.48579229753974773,0.15303741298454504,-0.191854977372794,2021-11-08,2022-10-14,2026-02-25,1570,1569,0.07369459190817132,-0.16103668683750277,-0.05017872268586587,-0.055929332419386246,-0.05764831122841174,-0.014831035856770113,-0.023137598390005825,-0.6018683175522226,5.17145253254427,0.9548162061042679,0.9948352437278516,1.0,104.98242606086583,393,0.0,53.44197611520506,575.4759798335622
score_bo_l20_rm002_erp005__first_signal__low10,Score BO L20 R20>=-0.02 ER20>=0.05 / First signal / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1360.908150841447,0.3609081508414469,0.03376880149285366,0.09379894178497465,0.4018672291023914,0.5499224106058174,0.1556640645414161,-0.2169338285771737,2021-11-08,2022-10-14,2026-05-06,1640,1639,0.08034686604827226,-0.17965055885850453,-0.04997056327601124,-0.05554603077186682,-0.06137071333242372,-0.014634203160876675,-0.02262693010883513,-0.5886451279796703,4.757783026293703,0.9541471210616049,0.9942484016168208,1.0,113.56065152164595,406,0.0,54.2176498650854,595.0003078924735
score_bo_l20_rm002_erp015__first_signal__low10,Score BO L20 R20>=-0.02 ER20>=0.15 / First signal / Low10 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1308.0080402442636,0.30800804024426354,0.02936098940534082,0.09388818340446066,0.3559602283072653,0.48579229753974773,0.15303741298454504,-0.191854977372794,2021-11-08,2022-10-14,2026-02-25,1570,1569,0.07369459190817132,-0.16103668683750277,-0.05017872268586587,-0.055929332419386246,-0.05764831122841174,-0.014831035856770113,-0.023137598390005825,-0.6018683175522226,5.17145253254427,0.9548162061042679,0.9948352437278516,1.0,104.98242606086583,393,0.0,53.44197611520506,575.4759798335622
score_bo_l40_rp002_erp005__signal_3d_confirm__ma50,Score BO L40 R20>=0.02 ER20>=0.05 / Signal 3D confirm / MA50 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1717.2321496229936,0.7172321496229936,0.06000699942036736,0.16190559893305842,0.44161425093998147,0.6287285612527526,0.18057402481292056,-0.33231246566352046,2021-08-04,2023-03-22,2025-12-11,1590,1589,0.1363010375987046,-0.2628227180145765,-0.057528878647464365,-0.07885727919270447,-0.08101872743208782,-0.024852334120422457,-0.04031547733548616,0.20042408602263317,9.656453675325432,0.9086810996645649,0.9999999999999999,1.0,42.665237891127305,292,0.06386626660951565,34.74878008174435,413.43486168217726
score_bo_l40_rm002_erp015__signal_3d_confirm__low20_minus_0_5atr,Score BO L40 R20>=-0.02 ER20>=0.15 / Signal 3D confirm / Low20 - 0.5ATR trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1965.7996434345016,0.9657996434345015,0.0755639523184608,0.1292955729940279,0.6289485922512964,0.9427537029727694,0.2507032967798326,-0.3014078924730734,2021-06-04,2023-03-13,2025-12-23,1663,1660,0.1301206709117617,-0.28056858303784704,-0.050928413383724,-0.0643967038748029,-0.07698520713093693,-0.018926219733032795,-0.030308020543553593,1.2406627961628387,20.135644448079514,0.9698563156203854,0.9999999999999998,1.0,55.71538791255894,317,0.0021431633090441492,30.688859232172852,405.760506343564
score_bo_l40_rp000_erp015__signal_3d_confirm__low20_minus_0_5atr,Score BO L40 R20>=0.00 ER20>=0.15 / Signal 3D confirm / Low20 - 0.5ATR trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1965.7996434345016,0.9657996434345015,0.0755639523184608,0.1292955729940279,0.6289485922512964,0.9427537029727694,0.2507032967798326,-0.3014078924730734,2021-06-04,2023-03-13,2025-12-23,1663,1660,0.1301206709117617,-0.28056858303784704,-0.050928413383724,-0.0643967038748029,-0.07698520713093693,-0.018926219733032795,-0.030308020543553593,1.2406627961628387,20.135644448079514,0.9698563156203854,0.9999999999999998,1.0,55.71538791255894,317,0.0021431633090441492,30.688859232172852,405.760506343564
score_bo_l40_rm002_erp005__signal_3d_confirm__low20,Score BO L40 R20>=-0.02 ER20>=0.05 / Signal 3D confirm / Low20 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1486.7583210200455,0.48675832102004546,0.04367008033055075,0.12066303024711321,0.4152889263096988,0.5854312649447052,0.13642393194343097,-0.3201057153862038,2021-06-07,2023-04-26,,1886,1885,0.14886668961043198,-0.29427963421128034,-0.05111960060773213,-0.06214647984184152,-0.06620091130792782,-0.01881520415557901,-0.03008719097456196,0.29424796508105583,13.654828665348735,0.9665213829327696,0.9999999999999998,1.0,54.711101585940845,331,0.0021431633090441492,35.08283209769033,402.68946883395915
score_bo_l40_rp000_erp005__signal_3d_confirm__low20,Score BO L40 R20>=0.00 ER20>=0.05 / Signal 3D confirm / Low20 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1486.7583210200455,0.48675832102004546,0.04367008033055075,0.12066303024711321,0.4152889263096988,0.5854312649447052,0.13642393194343097,-0.3201057153862038,2021-06-07,2023-04-26,,1886,1885,0.14886668961043198,-0.29427963421128034,-0.05111960060773213,-0.06214647984184152,-0.06620091130792782,-0.01881520415557901,-0.03008719097456196,0.29424796508105583,13.654828665348735,0.9665213829327696,0.9999999999999998,1.0,54.711101585940845,331,0.0021431633090441492,35.08283209769033,402.68946883395915
score_bo_l40_rm002_erp010__signal_3d_confirm__low20_minus_0_5atr,Score BO L40 R20>=-0.02 ER20>=0.10 / Signal 3D confirm / Low20 - 0.5ATR trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1596.2059616970585,0.5962059616970585,0.05169047532747473,0.12050298771784014,0.4793738809744442,0.6763050354138331,0.14727791263774848,-0.35097235153389905,2021-06-07,2023-03-13,2026-05-29,1817,1816,0.15788749072154418,-0.32993744775686007,-0.051510692577926065,-0.08443099135070975,-0.08689679312225229,-0.01876180424279041,-0.02972238559664433,0.24963626352270954,13.159685594428854,0.9691294047846085,0.9999999999999998,1.0,58.1941705957994,321,0.0021431633090441492,31.83256819172655,364.57882646489406
score_bo_l40_rp000_erp010__signal_3d_confirm__low20_minus_0_5atr,Score BO L40 R20>=0.00 ER20>=0.10 / Signal 3D confirm / Low20 - 0.5ATR trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1596.2059616970585,0.5962059616970585,0.05169047532747473,0.12050298771784014,0.4793738809744442,0.6763050354138331,0.14727791263774848,-0.35097235153389905,2021-06-07,2023-03-13,2026-05-29,1817,1816,0.15788749072154418,-0.32993744775686007,-0.051510692577926065,-0.08443099135070975,-0.08689679312225229,-0.01876180424279041,-0.02972238559664433,0.24963626352270954,13.159685594428854,0.9691294047846085,0.9999999999999998,1.0,58.1941705957994,321,0.0021431633090441492,31.83256819172655,364.57882646489406
score_bo_l40_rm002_erp005__signal_3d_confirm__low20_minus_0_5atr,Score BO L40 R20>=-0.02 ER20>=0.05 / Signal 3D confirm / Low20 - 0.5ATR trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1578.8369577031317,0.5788369577031316,0.050451078986395226,0.12088049795434665,0.46847404274251836,0.6604262771528756,0.1495538458626655,-0.3373439091143412,2021-06-04,2023-03-13,,1889,1886,0.15483456675661889,-0.31678638576508505,-0.05111960060773202,-0.06625956109484699,-0.0813551893326907,-0.018840781284421775,-0.029998745614669125,0.25059596422635616,12.902557214691672,0.9689536964975587,0.9999999999999998,1.0,60.13073296185169,332,0.0021431633090441492,31.92903643909955,369.6303600700411
score_bo_l40_rp000_erp005__signal_3d_confirm__low20_minus_0_5atr,Score BO L40 R20>=0.00 ER20>=0.05 / Signal 3D confirm / Low20 - 0.5ATR trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1578.8369577031317,0.5788369577031316,0.050451078986395226,0.12088049795434665,0.46847404274251836,0.6604262771528756,0.1495538458626655,-0.3373439091143412,2021-06-04,2023-03-13,,1889,1886,0.15483456675661889,-0.31678638576508505,-0.05111960060773202,-0.06625956109484699,-0.0813551893326907,-0.018840781284421775,-0.029998745614669125,0.25059596422635616,12.902557214691672,0.9689536964975587,0.9999999999999998,1.0,60.13073296185169,332,0.0021431633090441492,31.92903643909955,369.6303600700411
score_bo_l40_rp002_erp015__signal_3d_confirm__low20,Score BO L40 R20>=0.02 ER20>=0.15 / Signal 3D confirm / Low20 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,2158.6299821290754,1.1586299821290753,0.08646591942980209,0.1725721516417214,0.5676367912084059,0.8304613260423891,0.2203409330300902,-0.39241877685066406,2021-08-04,2023-03-22,2025-07-22,1448,1447,0.15154145980375616,-0.3257571644803436,-0.05752887864746492,-0.09138097531295775,-0.08357881237885945,-0.025876302676675567,-0.041403702360026,0.5573931961015222,10.668244589008623,0.9154505734112554,0.9999999999999999,1.0,39.096013716245174,291,0.0574367766823832,34.50412912613433,462.47026179114346
score_bo_l40_rp002_erp010__signal_3d_confirm__low20,Score BO L40 R20>=0.02 ER20>=0.10 / Signal 3D confirm / Low20 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1876.131668588821,0.876131668588821,0.07016562309061602,0.16546591773295546,0.493421104580724,0.7016266166898901,0.17249410422813763,-0.40677113808954435,2021-08-04,2023-03-22,2025-07-23,1449,1448,0.15758343317234216,-0.34032425101396113,-0.057528878647464476,-0.09138097531295764,-0.0862131643368036,-0.025377750700851246,-0.0401487955780575,0.17652180996765518,8.786622274725936,0.9153695301204605,0.9999999999999999,1.0,39.830261465923705,293,0.057008144020574365,34.82697878853815,419.40521773934597
score_bo_l40_rp002_erp010__signal_3d_confirm__low20_minus_0_5atr,Score BO L40 R20>=0.02 ER20>=0.10 / Signal 3D confirm / Low20 - 0.5ATR trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,2063.2349573746073,1.0632349573746072,0.08118629879563355,0.16373027637961646,0.5596313941599607,0.7992770589033495,0.21658434217719205,-0.3748484215410798,2021-06-02,2023-03-10,2025-04-21,1419,1418,0.14611761159177267,-0.3483979122538315,-0.05752887864746492,-0.09230711625437793,-0.09631146781687805,-0.024876133149872283,-0.03842210565700158,0.18474635157434624,8.1377206948863,0.9313427605285336,0.9999999999999999,1.0,44.50192884697814,294,0.041148735533647667,32.11830530425509,402.1530312866463
score_bo_l40_rp002_erp015__signal_3d_confirm__low20_minus_0_5atr,Score BO L40 R20>=0.02 ER20>=0.15 / Signal 3D confirm / Low20 - 0.5ATR trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,2443.0425730371257,1.443042573037126,0.1010557960212013,0.17155748654595954,0.64792448377333,0.953462819023864,0.28595772019075,-0.3533941869231275,2021-06-02,2023-03-10,2025-04-16,1414,1413,0.13642931519428203,-0.3268961369682251,-0.057528878647464476,-0.092298968858743,-0.09394301937899718,-0.025439389373708408,-0.03986971596672359,0.5670357493391022,10.138097490735477,0.931373876069216,0.9999999999999999,1.0,43.477496785255035,292,0.041577368195456495,31.791566578411025,453.13697604355684
score_bo_l40_rp002_erp005__signal_3d_confirm__low20,Score BO L40 R20>=0.02 ER20>=0.05 / Signal 3D confirm / Low20 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1727.6828044147662,0.7276828044147663,0.06070037048778443,0.16776965824038814,0.43593998648343485,0.6132553713319329,0.14822550427510325,-0.40951367164942065,2021-08-04,2023-03-22,2025-12-15,1594,1593,0.16221031774865355,-0.34346636112880663,-0.0742714059647388,-0.09138097531295741,-0.08621316433680337,-0.025970508093634038,-0.04208955998203354,0.025276881796207035,9.2580186342821,0.9168540660137755,0.9999999999999999,1.0,40.012858979854265,293,0.055293613373339046,34.89645353452167,413.48326597758984
score_bo_l40_rp002_erp005__signal_3d_confirm__low20_minus_0_5atr,Score BO L40 R20>=0.02 ER20>=0.05 / Signal 3D confirm / Low20 - 0.5ATR trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1979.8653048869562,0.9798653048869561,0.07639073915530359,0.16468863781086224,0.5303093157650968,0.7533353647845463,0.20276200847301418,-0.3767507519312747,2021-06-02,2023-03-10,2025-08-13,1533,1532,0.14861639190727996,-0.35172372430776017,-0.05875058029476232,-0.09230711625437804,-0.09631146781687716,-0.025136720284266553,-0.03962561741913026,0.1164007966903097,8.314024317424753,0.9313079837333809,0.9999999999999999,1.0,44.719245606515216,294,0.041148735533647667,32.031354312703655,396.8165060435485
score_bo_l20_rm002_erp015__signal_2d_confirm__ma50,Score BO L20 R20>=-0.02 ER20>=0.15 / Signal 2D confirm / MA50 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1559.3098248744948,0.5593098248744948,0.0490430743245962,0.10288801734761444,0.5179739509816534,0.7085490884696029,0.205330956331586,-0.23884890617953025,2022-04-20,2022-11-02,2025-09-08,1237,1236,0.09108290540087012,-0.22137203005526954,-0.051143028294567405,-0.05477465582353602,-0.05335076939582617,-0.01615943248985119,-0.025310995336154166,-0.5778158052640859,4.939762781787612,0.9686155796091956,0.9999999999999996,1.0,105.14359194170596,393,0.0004286326618088298,35.48602008581528,401.65193330992497
score_bo_l20_rp000_erp015__signal_2d_confirm__ma50,Score BO L20 R20>=0.00 ER20>=0.15 / Signal 2D confirm / MA50 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1559.3098248744948,0.5593098248744948,0.0490430743245962,0.10288801734761444,0.5179739509816534,0.7085490884696029,0.205330956331586,-0.23884890617953025,2022-04-20,2022-11-02,2025-09-08,1237,1236,0.09108290540087012,-0.22137203005526954,-0.051143028294567405,-0.05477465582353602,-0.05335076939582617,-0.01615943248985119,-0.025310995336154166,-0.5778158052640859,4.939762781787612,0.9686155796091956,0.9999999999999996,1.0,105.14359194170596,393,0.0004286326618088298,35.48602008581528,401.65193330992497
score_bo_l20_rp002_erp010__signal_2d_confirm__ma50,Score BO L20 R20>=0.02 ER20>=0.10 / Signal 2D confirm / MA50 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1970.453813987746,0.9704538139877459,0.07583810953066394,0.14193147997716252,0.5870964197086931,0.8365262042504586,0.21393973353347334,-0.3544835186905484,2022-04-20,2022-10-18,2024-11-29,954,953,0.10268678723662454,-0.3146159623312191,-0.0541104923351543,-0.07695574791842741,-0.08441085321934316,-0.021360660509344265,-0.03323232185371959,0.26170994175120904,10.142762643963206,0.9540634335761093,0.9999999999999998,1.0,86.58636948135448,353,0.013287612516073724,40.281109564364556,506.55497118964263
score_bo_l20_rp002_erp015__signal_2d_confirm__ma50,Score BO L20 R20>=0.02 ER20>=0.15 / Signal 2D confirm / MA50 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1948.9700804230463,0.9489700804230463,0.07456773754281443,0.14171960271972053,0.5794219912607854,0.8216254894120255,0.21900467997789919,-0.34048467617376676,2022-04-20,2022-10-18,2024-03-28,708,707,0.09751439613004143,-0.3020943117753309,-0.05382451550951828,-0.07632903853746253,-0.08441085321934294,-0.021561226927613752,-0.0334370321339093,0.22146790207560346,10.19663698788534,0.9544696867202396,0.9999999999999998,1.0,85.1941705957994,352,0.013287612516073724,39.6085494443043,495.3866473504366
score_bo_l10_rm002_erp015__signal_2d_confirm__ma50,Score BO L10 R20>=-0.02 ER20>=0.15 / Signal 2D confirm / MA50 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1532.363445708145,0.532363445708145,0.04707404630648915,0.10003798143308672,0.5110251463689159,0.696044058412674,0.21126188581752672,-0.22282318518707356,2021-11-08,2022-11-02,2025-08-13,1374,1373,0.0855556954799861,-0.20539876188468453,-0.05093445012396991,-0.054774655823536356,-0.05280793309075904,-0.015733658965575565,-0.02481128947812369,-0.6732879568147545,4.7795974263117085,0.9684931097494291,0.9999999999999993,1.0,115.77968281183026,401,0.0004286326618088298,35.69141619475354,400.21308873339666
score_bo_l10_rp000_erp015__signal_2d_confirm__ma50,Score BO L10 R20>=0.00 ER20>=0.15 / Signal 2D confirm / MA50 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1532.363445708145,0.532363445708145,0.04707404630648915,0.10003798143308672,0.5110251463689159,0.696044058412674,0.21126188581752672,-0.22282318518707356,2021-11-08,2022-11-02,2025-08-13,1374,1373,0.0855556954799861,-0.20539876188468453,-0.05093445012396991,-0.054774655823536356,-0.05280793309075904,-0.015733658965575565,-0.02481128947812369,-0.6732879568147545,4.7795974263117085,0.9684931097494291,0.9999999999999993,1.0,115.77968281183026,401,0.0004286326618088298,35.69141619475354,400.21308873339666
score_bo_l20_rp002_erp010__first_signal__ma50,Score BO L20 R20>=0.02 ER20>=0.10 / First signal / MA50 trailing,canonical_equal_weight_active_v1,2017-04-26,2026-08-06,1000.0,1712.8024924919919,0.7128024924919918,0.059711967649675124,0.12688438515395048,0.5217679455872359,0.711884311870125,0.195909612180713,-0.3047934554359435,2022-03-29,2022-10-12,2025-07-23,1212,1211,0.11018337557442769,-0.25960538822463075,-0.05207901615683841,-0.07156699381147291,-0.07814524849518323,-0.019801001145284425,-0.03040209633108122,-0.5893313309545197,3.5108044712182225,0.9556172866471044,0.9999999999999996,1.0,110.38919845692241,361,0.006858122588941277,44.15949568302296,518.7804839894798
