signal_key,signal_label,signal_params,entry_key,entry_label,symbol,entry_signal_date,entry_date,entry_price,fwd_1d,fwd_3d,fwd_5d,fwd_10d,fwd_20d,mfe_20d,mae_20d
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,BKLN,2026-04-08,2026-04-09,20.274534908869526,-0.0009718395450833972,-0.003401165986676391,-0.0019435513065059196,0.0036406162541988696,0.008036132628382653,0.00901293421225291,-0.005830765287574868
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,BLCR,2026-04-08,2026-04-09,43.80835936475276,0.004103974069104233,0.017555878824973448,0.035795708355746525,0.048563623858058014,0.12448695346451788,0.1248289367993507,-0.005928001199550947
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,DFAS,2026-04-08,2026-04-09,73.6296913025242,0.010697372130673566,0.016249145095608153,0.01895731692060565,0.042654027626233715,0.06228837697591527,0.06499663123251698,-0.0004062820745471818
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,DFAT,2026-04-08,2026-04-09,64.11231460090013,0.0101041739060721,0.013834957132947912,0.00668433886495845,0.03171156230314831,0.05114255140079771,0.05611689748187665,-0.00038859233972221574
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,DON,2026-04-08,2026-04-09,53.670565232234935,0.008518501564308556,0.009074103846422599,0.005925927834949496,0.01870371418129313,0.03011101016001172,0.035305207193818466,-0.0025925825850054984
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,EFAV,2026-04-08,2026-04-09,91.12911446837911,0.006354377781164988,0.006138964383992862,0.004523405765560318,-0.012816326197857553,-0.006892834518841595,0.010123882141670038,-0.032848633325151755
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,EMLP,2026-04-08,2026-04-09,43.71513816594932,0.004315295177695688,-0.010447444955013263,-0.018396545593691194,-0.025210097825107303,-0.00794911629137618,0.01657959880697546,-0.031115164377959137
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,EUFN,2026-04-08,2026-04-09,35.713291031195006,0.011687966688641582,0.029355725601333926,0.04403363989094622,0.029627568499613233,0.045936326549905315,0.06632230849713605,-0.005164591733788804
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,FESM,2026-04-08,2026-04-09,39.611373669965616,0.010324851595688633,0.021405195007858646,0.040292154949407966,0.07277759122456118,0.13523042715651323,0.13598587359955006,-0.0007554464867416399
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,FMDE,2026-04-08,2026-04-09,37.292466556613746,0.0010698292639828022,0.006686341179216404,0.012035361177966886,0.026210284632928627,0.047606364627930775,0.049425054118751754,-0.009360690659795723
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,FNDA,2026-04-08,2026-04-09,33.66106399825921,0.009777832031250044,0.018370262344642452,0.02340740745898784,0.047703631770759536,0.07170362009151043,0.07437029120624783,0.0
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,IDV,2026-04-08,2026-04-09,42.55196722945326,0.004125608543872339,0.013752007017390877,0.009167947978976798,0.0034380086529068876,0.026358034901081684,0.027962428630021963,-0.00893873997258221
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,IGF,2026-04-08,2026-04-09,67.66768491538554,0.005974876367011772,-0.009181044843483699,-0.016030484400238132,-0.025502780128330516,-0.00976406462863555,0.013552903934007654,-0.0319149722503248
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,IJJ,2026-04-08,2026-04-09,136.51931204604028,0.008686149207344673,0.012627724858616629,0.010511021053603464,0.029927067351208647,0.04503649656617803,0.04948905582368934,-0.0012408439865874143
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,IJR,2026-04-08,2026-04-09,128.8504981318503,0.01168364626010332,0.019885346899314094,0.023367321601077462,0.04936542655978848,0.07497664544052607,0.0764467973001397,-0.0008511343676582683
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,IJS,2026-04-08,2026-04-09,121.22481278542658,0.012653035306150251,0.02201953581391014,0.023662792558414747,0.05110511725572331,0.06950952985825753,0.07254950304255048,0.0
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,IJT,2026-04-08,2026-04-09,151.85875418326737,0.012624092413545451,0.0203826665161555,0.025182401900905704,0.049115666252736334,0.08185933082523889,0.0838976818210222,0.0
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,IWN,2026-04-08,2026-04-09,196.5308381726514,0.012522820685019198,0.0183025486195878,0.023778080347073516,0.04557888616200878,0.0786858062882172,0.07939559834688326,0.0
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,KBWB,2026-04-08,2026-04-09,83.52136579222372,0.01762958202185594,0.02156050115553043,0.02513398096194286,0.038594453619246405,0.03990482089488512,0.060869545289413685,-0.003454371048427829
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,KRE,2026-04-08,2026-04-09,67.8829992782364,0.022993551887705355,0.01625664910122504,0.013034642343312308,0.014206311816286954,0.035588802039059786,0.04628011100165774,-0.0019038848234042005
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,MTUM,2026-04-08,2026-04-09,259.2435956960206,0.011097001873997758,0.025122250215369624,0.04030360478170314,0.06342231546559018,0.15277610694949284,0.15389354437706637,0.0
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,SCHA,2026-04-08,2026-04-09,30.392539025419396,0.011154860816738221,0.023950099005812575,0.030839953677935128,0.0580708387719,0.10006565333674633,0.10072183637992649,0.0
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,SDVY,2026-04-08,2026-04-09,41.11316085216465,0.008980556432843345,0.011407727287701785,0.006068025635258989,0.024271853439351565,0.031067913275893977,0.038713596780059145,-0.004126238553271988
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,SLYG,2026-04-08,2026-04-09,101.34631823372726,0.012309206917137328,0.01910386807111686,0.02442145188566691,0.049236817926756826,0.08153618802979001,0.08281631851847271,0.0
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,SLYV,2026-04-08,2026-04-09,96.66793971041727,0.012868025611015188,0.02264770196889354,0.023986011686199626,0.05178097687416083,0.06979618678051192,0.07267861202755643,0.0
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,SMLF,2026-04-08,2026-04-09,78.12431985650205,0.005746451176939615,0.017749973646397077,0.030902920185052585,0.055676182732032675,0.08313120690724185,0.08542976795994384,-0.003256254135714398
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,SPSM,2026-04-08,2026-04-09,50.04926014815671,0.012542326773972823,0.020704756315608197,0.024686429262747556,0.05016921234329308,0.07605008649969802,0.07704549231141611,0.0
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,SRLN,2026-04-08,2026-04-09,39.580560816709514,-0.0004966876279204335,-0.001986981413587441,0.0027322661780164736,0.006209586218556495,0.012266368386729454,0.013265420513858928,-0.0054643635042316285
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,VIOO,2026-04-08,2026-04-09,119.38999938964844,0.012312599281498748,0.020520956200412055,0.024038887354503657,0.0500041984355748,0.07546691140713024,0.07672337472935431,0.0
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,XMMO,2026-04-08,2026-04-09,153.1568422968106,0.005867739391272053,0.023210374226541708,0.022362734804124207,0.02920850909098016,0.09923071856158772,0.09955662672051502,0.0
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",first_signal,First signal,XSMO,2026-04-08,2026-04-09,81.02638008734469,0.011461675032923724,0.018979549057499545,0.018733133933600987,0.04868128123087012,0.0809711725599922,0.09157012553677046,-0.0017254053574259354
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,AVLV,2026-04-09,2026-04-10,83.90577028320808,-0.007128412583742527,0.0035642805036826264,0.005227537801655968,0.022098160617717078,0.03492939232262726,0.05025551748332546,-0.011642999947354293
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,BSCQ,2026-04-09,2026-04-10,19.354902583894905,0.00025580912073674966,0.0007674600607834314,0.0005114374987185144,0.0012796037309341646,0.0033325144364528825,0.0038457397653794967,0.0
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,BSCR,2026-04-09,2026-04-10,19.463807058203283,0.00025415153773300503,0.0005084476108161429,0.0005084476108161429,0.001116210325753153,0.0023915124818625344,0.00341178166747369,0.0
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,EMXC,2026-04-09,2026-04-10,84.74747202331216,-0.0019941134187133613,0.029560113112553354,0.030381231499428507,0.035659849700768964,0.12105571181058905,0.1411143520424647,-0.010557153816729725
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,FDL,2026-04-09,2026-04-10,49.887712494333144,-0.01091918302012096,-0.017669266336900913,-0.011911860323334023,-0.005360358346597538,-0.023029586136048996,0.007544163709730434,-0.02838992882802971
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,GNR,2026-04-09,2026-04-10,74.34933516447555,0.0007975216790712114,0.0018610287668878733,-0.0002658827932410235,-0.013824264161345745,-0.023261914718426424,0.008507313709555708,-0.027116843111128275
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,GUNR,2026-04-09,2026-04-10,55.22554094723089,0.001978428298028856,0.000539598678978237,-0.0007193599689726549,-0.015467536251425718,-0.029856108741426746,0.0077338282426411276,-0.03021584364687835
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,IBDS,2026-04-09,2026-04-10,23.944363814387124,-0.0004132325853952734,0.000826477394062497,0.000826477394062497,0.001239660948868515,0.0027282210199426338,0.003142923732511793,-0.0012396374435991175
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,MGV,2026-04-09,2026-04-10,149.56359484193987,-0.009851532780598804,-0.002729065298146982,-0.005458257964599755,0.0021966627542251427,0.01610869967155537,0.02649284607716318,-0.014843794686248302
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,VAW,2026-04-09,2026-04-10,235.46488043943458,-0.0003808724044511713,0.001269655507382561,-0.007913941412657777,-0.008929725669351574,-0.01802869010204,0.009522177746676297,-0.03618429521868938
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,VNLA,2026-04-09,2026-04-10,48.41416061795186,-0.00020413069878821855,0.00040824854666432486,0.0010207853781294407,0.0018374748890810366,0.0026161861709657064,0.0034360056082205492,-0.00040842993992695753
early_te_cross_base,Early TE cross base,"{""er20_min"": 0.1, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.0}",first_signal,First signal,XLB,2026-04-09,2026-04-10,51.736550502768814,0.0005776772409122888,0.0015405580496963278,-0.0034661419701256246,-0.0023107439860806656,-0.010206012699134792,0.016175634482440193,-0.027537020781747135
early_te_cross_strict,Early TE cross strict,"{""er20_min"": 0.15, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.02}",first_signal,First signal,AVLV,2026-04-09,2026-04-10,83.90577028320808,-0.007128412583742527,0.0035642805036826264,0.005227537801655968,0.022098160617717078,0.03492939232262726,0.05025551748332546,-0.011642999947354293
early_te_cross_strict,Early TE cross strict,"{""er20_min"": 0.15, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.02}",first_signal,First signal,MGV,2026-04-09,2026-04-10,149.56359484193987,-0.009851532780598804,-0.002729065298146982,-0.005458257964599755,0.0021966627542251427,0.01610869967155537,0.02649284607716318,-0.014843794686248302
early_te_cross_strict,Early TE cross strict,"{""er20_min"": 0.15, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.02}",first_signal,First signal,VAW,2026-04-09,2026-04-10,235.46488043943458,-0.0003808724044511713,0.001269655507382561,-0.007913941412657777,-0.008929725669351574,-0.01802869010204,0.009522177746676297,-0.03618429521868938
early_te_cross_strict,Early TE cross strict,"{""er20_min"": 0.15, ""ma50_slope_10_min"": 0.0, ""r20_min"": 0.02}",first_signal,First signal,XLB,2026-04-09,2026-04-10,51.736550502768814,0.0005776772409122888,0.0015405580496963278,-0.0034661419701256246,-0.0023107439860806656,-0.010206012699134792,0.016175634482440193,-0.027537020781747135
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",breakout_5d_after_signal,5D breakout after signal,IGF,2026-04-09,2026-04-10,67.95366122372266,-0.004353548625956161,-0.014511716950857623,-0.022348069555090166,-0.022638296520173795,-0.026266301993950192,0.002466959220882803,-0.03598906299697091
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,DVY,2026-04-09,2026-04-10,152.3941525423743,-0.007552106875097442,-0.009179773493939836,-0.0046875698242569985,-0.0021484459446294846,-0.007487124367984488,0.013736957466365274,-0.017057420560601222
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,EMLP,2026-04-09,2026-04-10,43.83428292891385,-0.0011325719146013657,-0.014496109727277995,-0.016987560726822948,-0.013363560797588603,-0.015402044440515072,0.013816461663136215,-0.03374866369326268
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,IFRA,2026-04-09,2026-04-10,59.68346006843888,-0.0018376312935174388,-0.0013364699797219215,-0.01236221062967835,0.022552581498946678,0.02956896772305395,0.05646506438935961,-0.017875040759248284
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,VPU,2026-04-09,2026-04-10,201.96245672617195,-0.0020658018493373564,-0.01180453221556077,-0.01377207307046524,-0.017805297609953974,-0.03870926701613753,0.0077713927009384065,-0.047415266681586576
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",first_signal,First signal,XLU,2026-04-09,2026-04-10,46.76140849075063,-0.002124995450491385,-0.012537190061659986,-0.015087233477263151,-0.02061201482913988,-0.04122405679114194,0.008499738621101205,-0.049936320886151186
scanner_surge_v0,Scanner surge v0,"{""source"": ""features.add_signal_surge_v0""}",signal_2d_confirm,Signal 2D confirm,IGF,2026-04-09,2026-04-10,67.95366122372266,-0.004353548625956161,-0.014511716950857623,-0.022348069555090166,-0.022638296520173795,-0.026266301993950192,0.002466959220882803,-0.03598906299697091
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",breakout_5d_after_signal,5D breakout after signal,AVUV,2026-04-09,2026-04-10,115.07682207564878,-0.006666637602306569,-0.0003463569676843692,0.0018181490393767152,0.029350628322162065,0.03186147650580029,0.048614707474541774,-0.010216475057666985
score_breakout_base,Score breakout base,"{""er20_min"": 0.1, ""r20_min"": 0.0, ""score_lookback"": 20}",breakout_5d_after_signal,5D breakout after signal,BLCR,2026-04-09,2026-04-10,44.13796615600586,0.0,0.02285596399741663,0.0319076880235889,0.042543612840340694,0.1065853403261725,0.11812637608464627,-0.003960154842701735
