behavior_group_id,representative_strategy_key,member_count,member_strategy_keys,normalized_return_hash,qualified_member_count,bootstrap_scope,pareto_input,seed,mean_block_length,bootstrap_paths,path_observations,index_matrix_hash,comparison_index_matrix_hash,additional_index_matrix_hash,prob_ending_equity_above_1000,prob_cagr_above_zero,prob_cagr_above_spy,prob_mdd_above_10pct,prob_mdd_above_15pct,prob_mdd_above_20pct,prob_mdd_above_30pct,prob_mdd_above_40pct,prob_ending_equity_below_750,prob_ending_equity_below_500,calmar_5pct,ending_equity_5pct,ending_equity_25pct,ending_equity_50pct,ending_equity_75pct,ending_equity_95pct,cagr_5pct,cagr_25pct,cagr_50pct,cagr_75pct,cagr_95pct,mdd_magnitude_50pct,mdd_magnitude_75pct,mdd_magnitude_90pct,mdd_magnitude_95pct,mdd_magnitude_99pct,cdar_magnitude_50pct,cdar_magnitude_90pct,cdar_magnitude_95pct,cdar_magnitude_99pct,es95_magnitude_50pct,es95_magnitude_90pct,es95_magnitude_95pct,es95_magnitude_99pct,longest_underwater_observations_50pct,longest_underwater_observations_90pct,longest_underwater_observations_95pct,longest_underwater_observations_99pct,pareto_unit,strict_pareto_frontier,tolerance_pareto_frontier,strict_dominator_count,tolerance_dominator_count,frontier_if_dimension_removed,leader_objectives,descriptive_categories,cagr,dsr_raw_n_540,mean_relative_crash_protection,maximum_drawdown_magnitude,cdar_95_magnitude,worst_crash_loss_capture,longest_time_under_water_days,cost_2x_cagr_drop
B241,score_bo_l40_rm002_erp005__breakout_5d_after_signal__chandelier20_2_5atr,2,score_bo_l40_rm002_erp005__breakout_5d_after_signal__chandelier20_2_5atr;score_bo_l40_rp000_erp005__breakout_5d_after_signal__chandelier20_2_5atr,dfe223e97ca060ffd29794336ec56910782d93615aebfb42dcad1f49df9c5543,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B242,score_bo_l40_rm002_erp005__breakout_5d_after_signal__low10,2,score_bo_l40_rm002_erp005__breakout_5d_after_signal__low10;score_bo_l40_rp000_erp005__breakout_5d_after_signal__low10,5a75863a12bc43e22ef819d7d527765c8a689917230c0a1d213174f8ec8567e8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B243,score_bo_l40_rm002_erp005__breakout_5d_after_signal__low20,2,score_bo_l40_rm002_erp005__breakout_5d_after_signal__low20;score_bo_l40_rp000_erp005__breakout_5d_after_signal__low20,f25f62fe67f64e9e9e8c906ea520f2f342514c9c65cbd8a553081a162caed1c0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B244,score_bo_l40_rm002_erp005__breakout_5d_after_signal__low20_minus_0_5atr,2,score_bo_l40_rm002_erp005__breakout_5d_after_signal__low20_minus_0_5atr;score_bo_l40_rp000_erp005__breakout_5d_after_signal__low20_minus_0_5atr,398308e3b1c419e6d50af3ad6fe23b336e3cc7de4ceec641f825407740b3af1a,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B245,score_bo_l40_rm002_erp005__breakout_5d_after_signal__ma50,2,score_bo_l40_rm002_erp005__breakout_5d_after_signal__ma50;score_bo_l40_rp000_erp005__breakout_5d_after_signal__ma50,7b9ccc80780bc0ca8b842ccae90e01ac4002350d37bbc7be15cf35f7c9ce19b8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B246,score_bo_l40_rm002_erp005__first_signal__chandelier20_2_5atr,2,score_bo_l40_rm002_erp005__first_signal__chandelier20_2_5atr;score_bo_l40_rp000_erp005__first_signal__chandelier20_2_5atr,acefcce4d0c0edffd33ee8ca50368539612388106bc606330493cc5f450305a5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B247,score_bo_l40_rm002_erp005__first_signal__low10,2,score_bo_l40_rm002_erp005__first_signal__low10;score_bo_l40_rp000_erp005__first_signal__low10,8b6fe6561eab2ca48b246683aaf9b5d378e9c025bab0610992c5c1fb3ca8dac8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B248,score_bo_l40_rm002_erp005__first_signal__low20,2,score_bo_l40_rm002_erp005__first_signal__low20;score_bo_l40_rp000_erp005__first_signal__low20,002eb0dd7a5251efce282ed2553b43b34ee99fcafbd65f5ef362cf1895b44e02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B249,score_bo_l40_rm002_erp005__first_signal__low20_minus_0_5atr,2,score_bo_l40_rm002_erp005__first_signal__low20_minus_0_5atr;score_bo_l40_rp000_erp005__first_signal__low20_minus_0_5atr,5b334aedd33a19c968ec0cd68d94864e42c30dea00dc05ce62ce21e3264600a9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B250,score_bo_l40_rm002_erp005__first_signal__ma50,2,score_bo_l40_rm002_erp005__first_signal__ma50;score_bo_l40_rp000_erp005__first_signal__ma50,20c84c2e20027dd181dae5d94411484c1214ea72984d057943a1863a9a3fbcca,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B251,score_bo_l40_rm002_erp005__signal_2d_confirm__chandelier20_2_5atr,2,score_bo_l40_rm002_erp005__signal_2d_confirm__chandelier20_2_5atr;score_bo_l40_rp000_erp005__signal_2d_confirm__chandelier20_2_5atr,adc18f98731e9f6dbae4d61b4eafb7d28875f9e3bff1edebe287a28539c49730,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B252,score_bo_l40_rm002_erp005__signal_2d_confirm__low10,2,score_bo_l40_rm002_erp005__signal_2d_confirm__low10;score_bo_l40_rp000_erp005__signal_2d_confirm__low10,0ad74c20172c8b5b9798e842a61c980171a0aab91240ae2e74ba20b8e5a98a74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B253,score_bo_l40_rm002_erp005__signal_2d_confirm__low20,2,score_bo_l40_rm002_erp005__signal_2d_confirm__low20;score_bo_l40_rp000_erp005__signal_2d_confirm__low20,3cd00e739ebf816fa632af6de5d0f0196a9be6eca46fd9bd82e760c64c3779c2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B254,score_bo_l40_rm002_erp005__signal_2d_confirm__low20_minus_0_5atr,2,score_bo_l40_rm002_erp005__signal_2d_confirm__low20_minus_0_5atr;score_bo_l40_rp000_erp005__signal_2d_confirm__low20_minus_0_5atr,3d90f0185aaf7864bc9aa02f077197c713c69f94b209c00fb727fd2a9ded2a60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B255,score_bo_l40_rm002_erp005__signal_2d_confirm__ma50,2,score_bo_l40_rm002_erp005__signal_2d_confirm__ma50;score_bo_l40_rp000_erp005__signal_2d_confirm__ma50,8398958e1037bafd88962c10c9e78fd0fad4af0fdb98a3efbd66b26f362b79b9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B256,score_bo_l40_rm002_erp005__signal_3d_confirm__chandelier20_2_5atr,2,score_bo_l40_rm002_erp005__signal_3d_confirm__chandelier20_2_5atr;score_bo_l40_rp000_erp005__signal_3d_confirm__chandelier20_2_5atr,61f4a766c632f16b64e4cc488df40e689ba567464884e867ce790d79dc59c3b7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B257,score_bo_l40_rm002_erp005__signal_3d_confirm__low10,2,score_bo_l40_rm002_erp005__signal_3d_confirm__low10;score_bo_l40_rp000_erp005__signal_3d_confirm__low10,75c7a729ec95f3348e1394d39c25793e9bda567aea13d45feb1d2975a3a615fd,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B258,score_bo_l40_rm002_erp005__signal_3d_confirm__low20,2,score_bo_l40_rm002_erp005__signal_3d_confirm__low20;score_bo_l40_rp000_erp005__signal_3d_confirm__low20,324d74e267ba0d900c755dda6b4f6bb029231b8d38d58f0514136d7c8a831ffc,2,comparison,True,20260728,20,5000,2332,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,,0.842,0.842,0.0216,0.9998,0.9536,0.7502,0.2828,0.07,0.0316,0.0018,-0.0627785323859,804.453189571,1120.32247895,1448.19563664,1853.93272123,2728.90796639,-0.0231849876417,0.012323979804,0.0407305329556,0.0688146484765,0.11430129724,0.247997175081,0.31101720108,0.377790283582,0.418011466713,0.503694076623,0.218461332824,0.353295779341,0.393391640445,0.480969265438,0.0187151551002,0.0202524241472,0.0206921741899,0.0215073548433,916.5,1878.3,2170,2318.01,behavioral_path,False,False,2,2,,largest_behavioral_equivalence_group,comparison bootstrap majority positive;comparison bootstrap negative 5th-percentile CAGR;not strict behavior-path frontier;not tolerance behavior-path frontier,0.0411545807613,0.185002987834,0.0954502208787,0.319961892211,0.294025311461,0.816262938755,1876,0.0361601910083
B259,score_bo_l40_rm002_erp005__signal_3d_confirm__low20_minus_0_5atr,2,score_bo_l40_rm002_erp005__signal_3d_confirm__low20_minus_0_5atr;score_bo_l40_rp000_erp005__signal_3d_confirm__low20_minus_0_5atr,8e10bcb4edc58015fc39f0fbd2c858705bd0741ce4c3d1f171c44cfd4fb8ee98,2,comparison,True,20260728,20,5000,2332,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,,0.8842,0.8842,0.0222,0.9996,0.9408,0.7132,0.2496,0.0548,0.0202,0.001,-0.0461717501967,857.251143355,1198.58087854,1537.38162089,1969.69530621,2871.31860506,-0.016467796826,0.0197198835256,0.0474573937835,0.0758166670758,0.120429059513,0.238980155146,0.299843128781,0.365292762812,0.406341592237,0.493965804513,0.207261516747,0.336984682622,0.378056162557,0.465956082005,0.0187351070676,0.0202201183906,0.0206230555881,0.0213847262841,841.5,1758,2061,2307.01,behavioral_path,False,False,1,1,,largest_behavioral_equivalence_group,comparison bootstrap majority positive;comparison bootstrap negative 5th-percentile CAGR;not strict behavior-path frontier;not tolerance behavior-path frontier,0.0479264402599,0.231643335908,0.0872127265773,0.336969908452,0.316491235823,1.03608709727,1879,0.0331392259466
B260,score_bo_l40_rm002_erp005__signal_3d_confirm__ma50,2,score_bo_l40_rm002_erp005__signal_3d_confirm__ma50;score_bo_l40_rp000_erp005__signal_3d_confirm__ma50,da91bce6b0aa53cdcce2e3a7c342760185d81b5de4b5ae84798f9fdc764ae2f8,2,comparison,True,20260728,20,5000,2332,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,,0.8892,0.8892,0.032,0.9998,0.924,0.6732,0.2122,0.039,0.0164,0.0006,-0.0457033749159,863.422526931,1202.56799867,1530.76805419,1954.54763825,2834.90542499,-0.0157069126334,0.0200850375577,0.0469706810359,0.0749216595213,0.118888501178,0.229567808,0.286411753042,0.349184967593,0.386949374593,0.463559226124,0.198019771205,0.320207057225,0.362339544131,0.43722550857,0.0187182350185,0.0204460096611,0.0209039970361,0.0217361035657,846,1742,2043,2308.01,behavioral_path,False,False,1,1,,largest_behavioral_equivalence_group,comparison bootstrap majority positive;comparison bootstrap negative 5th-percentile CAGR;not strict behavior-path frontier;not tolerance behavior-path frontier,0.0474985909891,0.224694794206,0.106358700124,0.259731205808,0.231510973815,0.628784725198,1660,0.0367852735537
B261,score_bo_l40_rm002_erp010__breakout_5d_after_signal__chandelier20_2_5atr,2,score_bo_l40_rm002_erp010__breakout_5d_after_signal__chandelier20_2_5atr;score_bo_l40_rp000_erp010__breakout_5d_after_signal__chandelier20_2_5atr,f1e6c3f3d6cffbe321c981c88c0ac5c86e16760c837d237651a509a13555d0e5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B262,score_bo_l40_rm002_erp010__breakout_5d_after_signal__low10,2,score_bo_l40_rm002_erp010__breakout_5d_after_signal__low10;score_bo_l40_rp000_erp010__breakout_5d_after_signal__low10,793ec215f5a1529e4cd2e5c765171614c5ea9960361478817353567236c488ec,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B263,score_bo_l40_rm002_erp010__breakout_5d_after_signal__low20,2,score_bo_l40_rm002_erp010__breakout_5d_after_signal__low20;score_bo_l40_rp000_erp010__breakout_5d_after_signal__low20,335e2d086ecad408bf3b9fc9a0bf7f006ad903d3b205bcad62d484b55f2be814,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B264,score_bo_l40_rm002_erp010__breakout_5d_after_signal__low20_minus_0_5atr,2,score_bo_l40_rm002_erp010__breakout_5d_after_signal__low20_minus_0_5atr;score_bo_l40_rp000_erp010__breakout_5d_after_signal__low20_minus_0_5atr,be4a5f2e8763ee7dd4a669bf9f77c9a2d9ec5827d19c2efe043517a1e410b232,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B265,score_bo_l40_rm002_erp010__breakout_5d_after_signal__ma50,2,score_bo_l40_rm002_erp010__breakout_5d_after_signal__ma50;score_bo_l40_rp000_erp010__breakout_5d_after_signal__ma50,d8a0789974e27147c143b0aed71ab195ac65ebb0a00867b6154408e9002ca922,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B266,score_bo_l40_rm002_erp010__first_signal__chandelier20_2_5atr,2,score_bo_l40_rm002_erp010__first_signal__chandelier20_2_5atr;score_bo_l40_rp000_erp010__first_signal__chandelier20_2_5atr,237af29478e1c4cc70aa9e40b21bd15292699b6f08e2b6afbac7ce74ce91af64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B267,score_bo_l40_rm002_erp010__first_signal__low10,2,score_bo_l40_rm002_erp010__first_signal__low10;score_bo_l40_rp000_erp010__first_signal__low10,106cc7a5ef5e6cc1471ee20827438bba61fddd8edbf53cfd536337202f69a5a2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B268,score_bo_l40_rm002_erp010__first_signal__low20,2,score_bo_l40_rm002_erp010__first_signal__low20;score_bo_l40_rp000_erp010__first_signal__low20,49b0c694df4529f618be7466a4529560b5818519c7d1b813e00556db5697b458,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B269,score_bo_l40_rm002_erp010__first_signal__low20_minus_0_5atr,2,score_bo_l40_rm002_erp010__first_signal__low20_minus_0_5atr;score_bo_l40_rp000_erp010__first_signal__low20_minus_0_5atr,c77c96a0748bb8b2ec7a52a4b4a867b84aafc9247ce7347a9ab71f208a1cf264,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B270,score_bo_l40_rm002_erp010__first_signal__ma50,2,score_bo_l40_rm002_erp010__first_signal__ma50;score_bo_l40_rp000_erp010__first_signal__ma50,a28abe37d33f5d1798d3d61fc08e37e09530e25444780b38dfdfcdb0341d352f,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B271,score_bo_l40_rm002_erp010__signal_2d_confirm__chandelier20_2_5atr,2,score_bo_l40_rm002_erp010__signal_2d_confirm__chandelier20_2_5atr;score_bo_l40_rp000_erp010__signal_2d_confirm__chandelier20_2_5atr,4c9c429be66817b768acc95f04893286955e03dc65623b805b656f529fb03c37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B272,score_bo_l40_rm002_erp010__signal_2d_confirm__low10,2,score_bo_l40_rm002_erp010__signal_2d_confirm__low10;score_bo_l40_rp000_erp010__signal_2d_confirm__low10,bac094a1cc9ebc6742b724b87fd93ed2f081ee320ca8d12f15e60b972006a84a,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B273,score_bo_l40_rm002_erp010__signal_2d_confirm__low20,2,score_bo_l40_rm002_erp010__signal_2d_confirm__low20;score_bo_l40_rp000_erp010__signal_2d_confirm__low20,59ef2771a999271c407506a0f5c14a75e7423b31e892e54d97b3a23f329b05a4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B274,score_bo_l40_rm002_erp010__signal_2d_confirm__low20_minus_0_5atr,2,score_bo_l40_rm002_erp010__signal_2d_confirm__low20_minus_0_5atr;score_bo_l40_rp000_erp010__signal_2d_confirm__low20_minus_0_5atr,4437c1a7ca29e5f32de28d7c8ede8558cc4a5ec1ec3fc78e906de2f2c161ecba,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B275,score_bo_l40_rm002_erp010__signal_2d_confirm__ma50,2,score_bo_l40_rm002_erp010__signal_2d_confirm__ma50;score_bo_l40_rp000_erp010__signal_2d_confirm__ma50,6c3506fd5003c49b78e6db303d3e7cece17bac8c9df55000d7be8b138c37a47f,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B276,score_bo_l40_rm002_erp010__signal_3d_confirm__chandelier20_2_5atr,2,score_bo_l40_rm002_erp010__signal_3d_confirm__chandelier20_2_5atr;score_bo_l40_rp000_erp010__signal_3d_confirm__chandelier20_2_5atr,85dc3f53dd9634810e2da048d16ff308551ab51b891c5da1d816e22df310a230,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B277,score_bo_l40_rm002_erp010__signal_3d_confirm__low10,2,score_bo_l40_rm002_erp010__signal_3d_confirm__low10;score_bo_l40_rp000_erp010__signal_3d_confirm__low10,de2fe829374a31e26ac9acd0986daa24229b4d1e0619cc52ccf7a3c0668d6805,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B278,score_bo_l40_rm002_erp010__signal_3d_confirm__low20,2,score_bo_l40_rm002_erp010__signal_3d_confirm__low20;score_bo_l40_rp000_erp010__signal_3d_confirm__low20,dc2b07b7733e401c3c92d0a3b8d4df7886488999df56c67f3ed0935bbb235cea,2,comparison,True,20260728,20,5000,2332,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,,0.8496,0.8496,0.026,0.9998,0.9522,0.7536,0.2908,0.0752,0.0302,0.0012,-0.0596175005791,810.8244408,1131.15093172,1466.23634299,1893.31975311,2787.00136865,-0.0223538868063,0.0133743066907,0.0421205182274,0.0712397378235,0.116834673647,0.249444981098,0.312739003387,0.382431196159,0.423033565199,0.511409842614,0.218727025088,0.355139976472,0.399318312382,0.485666007199,0.0187069945144,0.020387026085,0.0208090045009,0.0217185881135,904,1847,2150.05,2318.01,behavioral_path,False,False,3,3,,largest_behavioral_equivalence_group,comparison bootstrap majority positive;comparison bootstrap negative 5th-percentile CAGR;not strict behavior-path frontier;not tolerance behavior-path frontier,0.042616494934,0.194407453988,0.0913109022694,0.334270576175,0.308989836674,0.936166391477,1876,0.0360492761362
B279,score_bo_l40_rm002_erp010__signal_3d_confirm__low20_minus_0_5atr,2,score_bo_l40_rm002_erp010__signal_3d_confirm__low20_minus_0_5atr;score_bo_l40_rp000_erp010__signal_3d_confirm__low20_minus_0_5atr,772dba54da6898717646d0c2bdfda9378193df6465543da9139efd40fb512b57,2,comparison,True,20260728,20,5000,2332,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,,0.8856,0.8856,0.028,0.9998,0.9406,0.719,0.2584,0.0624,0.0208,0.0008,-0.0451536120816,854.528573956,1206.23935361,1558.38519112,2001.12041329,2944.61341639,-0.0168050257399,0.0204203167764,0.0489908183631,0.077654016319,0.123477854845,0.242101365215,0.303107618236,0.369841192804,0.414101821366,0.505049662529,0.20982225023,0.341651272082,0.388097803198,0.478343047438,0.0186519881941,0.020155479089,0.0205826243149,0.0213867898685,837,1737.2,2041.05,2308,behavioral_path,False,False,1,1,,largest_behavioral_equivalence_group,comparison bootstrap majority positive;comparison bootstrap negative 5th-percentile CAGR;not strict behavior-path frontier;not tolerance behavior-path frontier,0.0491361885998,0.241657755331,0.0839222302352,0.350600246795,0.329630145759,1.12996530623,1817,0.0330761132455
B280,score_bo_l40_rm002_erp010__signal_3d_confirm__ma50,2,score_bo_l40_rm002_erp010__signal_3d_confirm__ma50;score_bo_l40_rp000_erp010__signal_3d_confirm__ma50,889592031f1bf043cd6ffc24b7aebc59b37587d4462422486d31b9ea03ff1ae0,2,comparison,True,20260728,20,5000,2332,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,a20988da73bd1a04c843855e91b3a958683e1f2cc5ec7a90bdb8ef62156e595f,,0.8874,0.8874,0.032,0.9998,0.9248,0.6804,0.2194,0.0412,0.0166,0.0006,-0.0458606418788,858.323772861,1200.18100861,1526.1553277,1955.28730622,2843.38113134,-0.016335199501,0.0198665588825,0.0466301053914,0.074965507193,0.119248657543,0.231553908097,0.289746437851,0.353251611201,0.392281047843,0.466013359627,0.200187549948,0.324098729291,0.364150520056,0.445540820052,0.0188391193307,0.0205781049013,0.0210612824457,0.0219241545753,849,1742.1,2043,2308.01,behavioral_path,False,False,1,1,,largest_behavioral_equivalence_group,comparison bootstrap majority positive;comparison bootstrap negative 5th-percentile CAGR;not strict behavior-path frontier;not tolerance behavior-path frontier,0.0472965723121,0.222169523837,0.104499966805,0.264429458029,0.236896150393,0.67689467379,1603,0.0362727897163
B281,score_bo_l40_rm002_erp015__breakout_5d_after_signal__chandelier20_2_5atr,2,score_bo_l40_rm002_erp015__breakout_5d_after_signal__chandelier20_2_5atr;score_bo_l40_rp000_erp015__breakout_5d_after_signal__chandelier20_2_5atr,6c4fd8206d1215b809cb81b638d184a2ba36b578de89202d8df1388602c3cf49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B282,score_bo_l40_rm002_erp015__breakout_5d_after_signal__low10,2,score_bo_l40_rm002_erp015__breakout_5d_after_signal__low10;score_bo_l40_rp000_erp015__breakout_5d_after_signal__low10,bf8852cac8b1a50880e27ebea35d3e7db9d7da83d54d6439b1ef0f58290037d6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B283,score_bo_l40_rm002_erp015__breakout_5d_after_signal__low20,2,score_bo_l40_rm002_erp015__breakout_5d_after_signal__low20;score_bo_l40_rp000_erp015__breakout_5d_after_signal__low20,2274d04f9a4523591c5a592821639f45654f3df050ef6b16739727ff788af4c1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B284,score_bo_l40_rm002_erp015__breakout_5d_after_signal__low20_minus_0_5atr,2,score_bo_l40_rm002_erp015__breakout_5d_after_signal__low20_minus_0_5atr;score_bo_l40_rp000_erp015__breakout_5d_after_signal__low20_minus_0_5atr,bbbcf5e620e781fedb08a1a008d364d1115a58c0e37dc561adfe8e27887a6644,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B285,score_bo_l40_rm002_erp015__breakout_5d_after_signal__ma50,2,score_bo_l40_rm002_erp015__breakout_5d_after_signal__ma50;score_bo_l40_rp000_erp015__breakout_5d_after_signal__ma50,987765ece0e031fb5a0168a02e88032788452c971942de30194ed45eb7ba6596,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B286,score_bo_l40_rm002_erp015__first_signal__chandelier20_2_5atr,2,score_bo_l40_rm002_erp015__first_signal__chandelier20_2_5atr;score_bo_l40_rp000_erp015__first_signal__chandelier20_2_5atr,e4afd47641f03bcec101a88cc5dff2919c4bd2f13cdce6ebfb209bd7496642d9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B287,score_bo_l40_rm002_erp015__first_signal__low10,2,score_bo_l40_rm002_erp015__first_signal__low10;score_bo_l40_rp000_erp015__first_signal__low10,a2f6d22226ab769cf1be6ebb19a1280840eb11fd20bd124550cc9738e65972d5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B288,score_bo_l40_rm002_erp015__first_signal__low20,2,score_bo_l40_rm002_erp015__first_signal__low20;score_bo_l40_rp000_erp015__first_signal__low20,c53d870eac0242d150d9e4b203124e83faf1c5378a06619b386814a9651a28ec,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B289,score_bo_l40_rm002_erp015__first_signal__low20_minus_0_5atr,2,score_bo_l40_rm002_erp015__first_signal__low20_minus_0_5atr;score_bo_l40_rp000_erp015__first_signal__low20_minus_0_5atr,78eb0fcbc67073ea6f3068782508bab15378288b174c38467becc0537e7aa4fd,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B290,score_bo_l40_rm002_erp015__first_signal__ma50,2,score_bo_l40_rm002_erp015__first_signal__ma50;score_bo_l40_rp000_erp015__first_signal__ma50,55672d66e5c10fb9cce05448849c0bbbf419f56c311efbbe7e0f24b37490e221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B291,score_bo_l40_rm002_erp015__signal_2d_confirm__chandelier20_2_5atr,2,score_bo_l40_rm002_erp015__signal_2d_confirm__chandelier20_2_5atr;score_bo_l40_rp000_erp015__signal_2d_confirm__chandelier20_2_5atr,3bb1aac128e4d952361a951aaddc0865344f0b65c27a518abaea24e13cde757b,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
